acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
31f8334b-c86e-4e91-b964-09b3dd912448,ELA_IR_WW_G5_TX,I_13aaaaaa-aaaa-4aaa-a3ca-978132848521
31f8334b-c86e-4e91-b964-09b3dd912448,ELA_IR_WW_G3_TX,I_13aaaaaa-aaaa-4aaa-a3ea-978132848525
31f8334b-c86e-4e91-b964-09b3dd912448,ELA_IR_WW_G4_TX_SP,I_13aaaaaa-aaaa-4aaa-a3ea-978132848560
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
acd213c1-871b-4915-a567-4081e859a1fe,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
a554d319-b9da-43d6-ba71-f1f3d3ebb605,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
a554d319-b9da-43d6-ba71-f1f3d3ebb605,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
560b4123-bc13-4321-af03-29d3453ddef1,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
560b4123-bc13-4321-af03-29d3453ddef1,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
560b4123-bc13-4321-af03-29d3453ddef1,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
560b4123-bc13-4321-af03-29d3453ddef1,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
685343ae-9651-4f72-a2f6-49d0f8f103f4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
685343ae-9651-4f72-a2f6-49d0f8f103f4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
ff4845d8-5f6d-4f70-8db1-3bbe3bb761d5,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
06ec0a25-16b6-4cec-9739-175fcff0ae93,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
c04eec9c-861a-4c32-bdf0-1d9d1c33f4e3,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
4ef8df7b-7ebd-4d6f-863f-cd74d5b5db9c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488244
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488237
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
8399904d-13a6-4760-8242-f2fbef50f203,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488238
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
0962b7f6-348a-4e53-96f2-d737fbd2234f,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a48a-978054488228
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488245
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488226
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488231
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488241
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
a61446fd-1e60-4b98-88b2-03de3bf3ffc4,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488229
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488236
047fc4be-c0c7-4302-b595-6486ad8ea35c,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a42a-978054488246
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488234
4536c659-8900-441f-9fd0-92f5e73ff5fa,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488239
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488243
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488227
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488232
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488235
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a44a-978054488240
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a46a-978054488224
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a4aa-978054488247
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3aa-978054488230
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488223
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a3ea-978054488233
40620409-d645-4f0e-9cb6-4bb0c37bfc07,NA_SCI_YSI_6-8,I_13aaaaaa-aaaa-4aaa-a40a-978054488242
